areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesLFDOnlyBySpecimenDate,newCasesPCROnlyBySpecimenDate,newOnsDeathsByRegistrationDate,newPeopleVaccinatedFirstDoseByPublishDate
E12000001,North East,region,2021-03-01,276,22,369,,
E12000001,North East,region,2021-02-28,326,11,240,,
E12000001,North East,region,2021-02-27,460,6,281,,
E12000001,North East,region,2021-02-26,419,11,362,100,
E12000001,North East,region,2021-02-25,420,24,434,,
E12000001,North East,region,2021-02-24,483,17,417,,
E12000001,North East,region,2021-02-23,468,13,382,,
E12000001,North East,region,2021-02-22,570,24,531,,
E12000001,North East,region,2021-02-21,297,15,387,,
E12000001,North East,region,2021-02-20,517,9,344,,
E12000001,North East,region,2021-02-19,618,17,444,165,
E12000001,North East,region,2021-02-18,563,25,563,,
E12000001,North East,region,2021-02-17,782,14,580,,
E12000001,North East,region,2021-02-16,546,15,703,,
E12000001,North East,region,2021-02-15,521,19,704,,
E12000001,North East,region,2021-02-14,497,5,471,,
E12000001,North East,region,2021-02-13,623,5,496,,
E12000001,North East,region,2021-02-12,748,13,551,229,
E12000001,North East,region,2021-02-11,747,18,646,,
E12000001,North East,region,2021-02-10,586,24,656,,
E12000001,North East,region,2021-02-09,709,21,666,,
E12000001,North East,region,2021-02-08,577,28,726,,
E12000001,North East,region,2021-02-07,668,10,562,,
E12000001,North East,region,2021-02-06,750,10,572,,
E12000001,North East,region,2021-02-05,831,12,672,258,
E12000001,North East,region,2021-02-04,997,24,803,,
E12000001,North East,region,2021-02-03,900,31,835,,
E12000001,North East,region,2021-02-02,753,23,845,,
E12000001,North East,region,2021-02-01,715,23,969,,
E12000001,North East,region,2021-01-31,886,12,714,,
E12000001,North East,region,2021-01-30,794,10,761,,
E12000001,North East,region,2021-01-29,1186,21,869,269,
E12000001,North East,region,2021-01-28,1087,27,913,,
E12000001,North East,region,2021-01-27,1167,21,959,,
E12000001,North East,region,2021-01-26,863,2,1065,,
E12000001,North East,region,2021-01-25,626,8,1151,,
E12000001,North East,region,2021-01-24,857,5,714,,
E12000001,North East,region,2021-01-23,1176,4,741,,
E12000001,North East,region,2021-01-22,1267,9,964,279,
E12000001,North East,region,2021-01-21,1384,6,1113,,
E12000001,North East,region,2021-01-20,1499,10,1313,,
E12000001,North East,region,2021-01-19,1066,8,1243,,
E12000001,North East,region,2021-01-18,1087,8,1550,,
E12000001,North East,region,2021-01-17,1077,5,949,,
E12000001,North East,region,2021-01-16,1261,6,1021,,
E12000001,North East,region,2021-01-15,1948,8,1221,249,
E12000001,North East,region,2021-01-14,1635,5,1239,,
E12000001,North East,region,2021-01-13,1911,2,1410,,
E12000001,North East,region,2021-01-12,1299,4,1438,,
E12000001,North East,region,2021-01-11,1238,9,1686,,
E12000001,North East,region,2021-01-10,1269,4,1069,,
E12000001,North East,region,2021-01-09,1097,7,1016,,
E12000001,North East,region,2021-01-08,1478,10,1149,229,
E12000001,North East,region,2021-01-07,1336,4,1501,,
E12000001,North East,region,2021-01-06,1980,9,1519,,
E12000001,North East,region,2021-01-05,1552,10,1742,,
E12000001,North East,region,2021-01-04,2124,1,2315,,
E12000001,North East,region,2021-01-03,1566,3,1709,,
E12000001,North East,region,2021-01-02,1737,0,1810,,
E12000001,North East,region,2021-01-01,1340,0,969,157,
E12000001,North East,region,2020-12-31,1741,3,1594,,
E12000001,North East,region,2020-12-30,1957,2,2316,,
E12000001,North East,region,2020-12-29,1230,6,2466,,
E12000001,North East,region,2020-12-28,699,1,1447,,
E12000001,North East,region,2020-12-27,583,2,1306,,
E12000001,North East,region,2020-12-26,805,2,988,,
E12000001,North East,region,2020-12-25,944,1,315,180,
E12000001,North East,region,2020-12-24,1137,0,799,,
E12000001,North East,region,2020-12-23,941,1,1093,,
E12000001,North East,region,2020-12-22,1253,3,1163,,
E12000001,North East,region,2020-12-21,1108,2,1022,,
E12000001,North East,region,2020-12-20,586,0,767,,
E12000001,North East,region,2020-12-19,531,0,618,,
E12000001,North East,region,2020-12-18,515,1,789,143,
E12000001,North East,region,2020-12-17,590,0,661,,
E12000001,North East,region,2020-12-16,801,0,827,,
E12000001,North East,region,2020-12-15,460,2,897,,
E12000001,North East,region,2020-12-14,509,1,914,,
E12000001,North East,region,2020-12-13,572,1,575,,
E12000001,North East,region,2020-12-12,771,0,512,,
E12000001,North East,region,2020-12-11,689,1,661,147,
E12000001,North East,region,2020-12-10,791,0,652,,
E12000001,North East,region,2020-12-09,687,0,647,,
E12000001,North East,region,2020-12-08,406,2,721,,
E12000001,North East,region,2020-12-07,466,0,761,,
E12000001,North East,region,2020-12-06,542,0,514,,
E12000001,North East,region,2020-12-05,586,1,424,,
E12000001,North East,region,2020-12-04,698,0,561,183,
E12000001,North East,region,2020-12-03,652,0,602,,
E12000001,North East,region,2020-12-02,590,2,648,,
E12000001,North East,region,2020-12-01,638,,652,,
E12000001,North East,region,2020-11-30,528,,770,,
E12000001,North East,region,2020-11-29,598,,463,,
E12000001,North East,region,2020-11-28,752,,502,,
E12000001,North East,region,2020-11-27,805,,650,220,
E12000001,North East,region,2020-11-26,900,,724,,
E12000001,North East,region,2020-11-25,876,,816,,
E12000001,North East,region,2020-11-24,598,,856,,
E12000001,North East,region,2020-11-23,732,,981,,
E12000001,North East,region,2020-11-22,837,,636,,
E12000001,North East,region,2020-11-21,1106,,687,,
E12000001,North East,region,2020-11-20,1439,,958,185,
E12000001,North East,region,2020-11-19,1290,,1037,,
E12000001,North East,region,2020-11-18,1556,,1367,,
E12000001,North East,region,2020-11-17,1276,,1494,,
E12000001,North East,region,2020-11-16,3365,,1587,,
E12000001,North East,region,2020-11-15,1483,,1060,,
E12000001,North East,region,2020-11-14,1619,,1071,,
E12000001,North East,region,2020-11-13,1883,,1546,180,
E12000001,North East,region,2020-11-12,2086,,1556,,
E12000001,North East,region,2020-11-11,1671,,1884,,
E12000001,North East,region,2020-11-10,1303,,1798,,
E12000001,North East,region,2020-11-09,1340,,2083,,
E12000001,North East,region,2020-11-08,1506,,1318,,
E12000001,North East,region,2020-11-07,1391,,1358,,
E12000001,North East,region,2020-11-06,1453,,1483,152,
E12000001,North East,region,2020-11-05,1570,,1500,,
E12000001,North East,region,2020-11-04,1272,,1429,,
E12000001,North East,region,2020-11-03,1302,,1527,,
E12000001,North East,region,2020-11-02,1039,,1689,,
E12000001,North East,region,2020-11-01,1170,,1008,,
E12000001,North East,region,2020-10-31,1163,,887,,
E12000001,North East,region,2020-10-30,1054,,1222,118,
E12000001,North East,region,2020-10-29,1136,,1138,,
E12000001,North East,region,2020-10-28,1021,,1186,,
E12000001,North East,region,2020-10-27,1162,,1195,,
E12000001,North East,region,2020-10-26,970,,1329,,
E12000001,North East,region,2020-10-25,1048,,860,,
E12000001,North East,region,2020-10-24,1150,,869,,
E12000001,North East,region,2020-10-23,1277,,1050,114,
E12000001,North East,region,2020-10-22,1393,,1238,,
E12000001,North East,region,2020-10-21,1888,,1514,,
E12000001,North East,region,2020-10-20,1438,,1456,,
E12000001,North East,region,2020-10-19,707,,1420,,
E12000001,North East,region,2020-10-18,555,,836,,
E12000001,North East,region,2020-10-17,1101,,813,,
E12000001,North East,region,2020-10-16,1178,,1088,93,
E12000001,North East,region,2020-10-15,1333,,1177,,
E12000001,North East,region,2020-10-14,1228,,1411,,
E12000001,North East,region,2020-10-13,1045,,1315,,
E12000001,North East,region,2020-10-12,1150,,1400,,
E12000001,North East,region,2020-10-11,967,,944,,
E12000001,North East,region,2020-10-10,1151,,850,,
E12000001,North East,region,2020-10-09,1087,,1187,60,
E12000001,North East,region,2020-10-08,1274,,1391,,
E12000001,North East,region,2020-10-07,1057,,1490,,
E12000001,North East,region,2020-10-06,1233,,1457,,
E12000001,North East,region,2020-10-05,1113,,1387,,
E12000001,North East,region,2020-10-04,2629,,1215,,
E12000001,North East,region,2020-10-03,906,,1179,,
E12000001,North East,region,2020-10-02,421,,1227,40,
E12000001,North East,region,2020-10-01,363,,1201,,
E12000001,North East,region,2020-09-30,593,,967,,
E12000001,North East,region,2020-09-29,756,,1058,,
E12000001,North East,region,2020-09-28,277,,986,,
E12000001,North East,region,2020-09-27,483,,666,,
E12000001,North East,region,2020-09-26,522,,782,,
E12000001,North East,region,2020-09-25,576,,613,13,
E12000001,North East,region,2020-09-24,523,,729,,
E12000001,North East,region,2020-09-23,667,,647,,
E12000001,North East,region,2020-09-22,537,,551,,
E12000001,North East,region,2020-09-21,409,,613,,
E12000001,North East,region,2020-09-20,418,,591,,
E12000001,North East,region,2020-09-19,370,,437,,
E12000001,North East,region,2020-09-18,332,,469,8,
E12000001,North East,region,2020-09-17,264,,372,,
E12000001,North East,region,2020-09-16,278,,329,,
E12000001,North East,region,2020-09-15,201,,268,,
E12000001,North East,region,2020-09-14,89,,200,,
E12000001,North East,region,2020-09-13,195,,143,,
E12000001,North East,region,2020-09-12,228,,153,,
E12000001,North East,region,2020-09-11,218,,201,3,
E12000001,North East,region,2020-09-10,203,,239,,
E12000001,North East,region,2020-09-09,216,,241,,
E12000001,North East,region,2020-09-08,108,,231,,
E12000001,North East,region,2020-09-07,190,,203,,
E12000001,North East,region,2020-09-06,232,,171,,
E12000001,North East,region,2020-09-05,116,,238,,
E12000001,North East,region,2020-09-04,117,,178,5,
E12000001,North East,region,2020-09-03,73,,207,,
E12000001,North East,region,2020-09-02,95,,129,,
E12000001,North East,region,2020-09-01,89,,118,,
E12000001,North East,region,2020-08-31,100,,93,,
E12000001,North East,region,2020-08-30,91,,62,,
E12000001,North East,region,2020-08-29,19,,78,,
E12000001,North East,region,2020-08-28,46,,68,2,
E12000001,North East,region,2020-08-27,54,,67,,
E12000001,North East,region,2020-08-26,47,,73,,
E12000001,North East,region,2020-08-25,18,,51,,
E12000001,North East,region,2020-08-24,45,,40,,
E12000001,North East,region,2020-08-23,28,,24,,
E12000001,North East,region,2020-08-22,38,,33,,
E12000001,North East,region,2020-08-21,38,,45,4,
E12000001,North East,region,2020-08-20,30,,46,,
E12000001,North East,region,2020-08-19,22,,48,,
E12000001,North East,region,2020-08-18,22,,36,,
E12000001,North East,region,2020-08-17,18,,32,,
E12000001,North East,region,2020-08-16,39,,12,,
E12000001,North East,region,2020-08-15,40,,18,,
E12000001,North East,region,2020-08-14,76,,32,5,
E12000001,North East,region,2020-08-13,0,,55,,
E12000001,North East,region,2020-08-12,18,,40,,
E12000001,North East,region,2020-08-11,21,,50,,
E12000001,North East,region,2020-08-10,10,,24,,
E12000001,North East,region,2020-08-09,18,,15,,
E12000001,North East,region,2020-08-08,20,,13,,
E12000001,North East,region,2020-08-07,29,,16,5,
E12000001,North East,region,2020-08-06,18,,25,,
E12000001,North East,region,2020-08-05,20,,31,,
E12000001,North East,region,2020-08-04,10,,22,,
E12000001,North East,region,2020-08-03,13,,21,,
E12000001,North East,region,2020-08-02,13,,16,,
E12000001,North East,region,2020-08-01,14,,9,,
E12000001,North East,region,2020-07-31,19,,12,5,
E12000001,North East,region,2020-07-30,7,,16,,
E12000001,North East,region,2020-07-29,11,,23,,
E12000001,North East,region,2020-07-28,11,,6,,
E12000001,North East,region,2020-07-27,4,,9,,
E12000001,North East,region,2020-07-26,4,,6,,
E12000001,North East,region,2020-07-25,12,,5,,
E12000001,North East,region,2020-07-24,9,,6,4,
E12000001,North East,region,2020-07-23,17,,10,,
E12000001,North East,region,2020-07-22,9,,17,,
E12000001,North East,region,2020-07-21,3,,14,,
E12000001,North East,region,2020-07-20,7,,11,,
E12000001,North East,region,2020-07-19,21,,7,,
E12000001,North East,region,2020-07-18,16,,4,,
E12000001,North East,region,2020-07-17,7,,10,8,
E12000001,North East,region,2020-07-16,12,,16,,
E12000001,North East,region,2020-07-15,4,,17,,
E12000001,North East,region,2020-07-14,4,,12,,
E12000001,North East,region,2020-07-13,8,,9,,
E12000001,North East,region,2020-07-12,16,,1,,
E12000001,North East,region,2020-07-11,19,,7,,
E12000001,North East,region,2020-07-10,11,,10,8,
E12000001,North East,region,2020-07-09,10,,16,,
E12000001,North East,region,2020-07-08,4,,12,,
E12000001,North East,region,2020-07-07,3,,12,,
E12000001,North East,region,2020-07-06,13,,11,,
E12000001,North East,region,2020-07-05,8,,4,,
E12000001,North East,region,2020-07-04,11,,9,,
E12000001,North East,region,2020-07-03,3,,8,28,
E12000001,North East,region,2020-07-02,15,,9,,
E12000001,North East,region,2020-07-01,4484,,7,,
E12000001,North East,region,2020-06-30,3,,11,,
E12000001,North East,region,2020-06-29,1,,10,,
E12000001,North East,region,2020-06-28,2,,9,,
E12000001,North East,region,2020-06-27,3,,13,,
E12000001,North East,region,2020-06-26,10,,9,32,
E12000001,North East,region,2020-06-25,5,,13,,
E12000001,North East,region,2020-06-24,0,,11,,
E12000001,North East,region,2020-06-23,7,,26,,
E12000001,North East,region,2020-06-22,6,,24,,
E12000001,North East,region,2020-06-21,8,,4,,
E12000001,North East,region,2020-06-20,13,,16,,
E12000001,North East,region,2020-06-19,7,,16,30,
E12000001,North East,region,2020-06-18,13,,23,,
E12000001,North East,region,2020-06-17,14,,19,,
E12000001,North East,region,2020-06-16,17,,19,,
E12000001,North East,region,2020-06-15,4,,32,,
E12000001,North East,region,2020-06-14,9,,32,,
E12000001,North East,region,2020-06-13,9,,31,,
E12000001,North East,region,2020-06-12,15,,40,71,
E12000001,North East,region,2020-06-11,13,,23,,
E12000001,North East,region,2020-06-10,10,,38,,
E12000001,North East,region,2020-06-09,31,,38,,
E12000001,North East,region,2020-06-08,2,,34,,
E12000001,North East,region,2020-06-07,8,,17,,
E12000001,North East,region,2020-06-06,17,,28,,
E12000001,North East,region,2020-06-05,18,,43,113,
E12000001,North East,region,2020-06-04,20,,60,,
E12000001,North East,region,2020-06-03,28,,51,,
E12000001,North East,region,2020-06-02,26,,59,,
E12000001,North East,region,2020-06-01,17,,69,,
E12000001,North East,region,2020-05-31,127,,46,,
E12000001,North East,region,2020-05-30,37,,47,,
E12000001,North East,region,2020-05-29,58,,71,141,
E12000001,North East,region,2020-05-28,22,,51,,
E12000001,North East,region,2020-05-27,27,,116,,
E12000001,North East,region,2020-05-26,24,,100,,
E12000001,North East,region,2020-05-25,49,,59,,
E12000001,North East,region,2020-05-24,16,,76,,
E12000001,North East,region,2020-05-23,73,,75,,
E12000001,North East,region,2020-05-22,51,,95,202,
E12000001,North East,region,2020-05-21,55,,130,,
E12000001,North East,region,2020-05-20,63,,131,,
E12000001,North East,region,2020-05-19,85,,124,,
E12000001,North East,region,2020-05-18,14,,147,,
E12000001,North East,region,2020-05-17,26,,98,,
E12000001,North East,region,2020-05-16,78,,127,,
E12000001,North East,region,2020-05-15,66,,138,248,
E12000001,North East,region,2020-05-14,94,,138,,
E12000001,North East,region,2020-05-13,135,,143,,
E12000001,North East,region,2020-05-12,79,,219,,
E12000001,North East,region,2020-05-11,94,,227,,
E12000001,North East,region,2020-05-10,59,,150,,
E12000001,North East,region,2020-05-09,87,,150,,
E12000001,North East,region,2020-05-08,160,,158,271,
E12000001,North East,region,2020-05-07,249,,200,,
E12000001,North East,region,2020-05-06,64,,243,,
E12000001,North East,region,2020-05-05,80,,251,,
E12000001,North East,region,2020-05-04,87,,233,,
E12000001,North East,region,2020-05-03,223,,163,,
E12000001,North East,region,2020-05-02,128,,183,,
E12000001,North East,region,2020-05-01,261,,273,316,
E12000001,North East,region,2020-04-30,328,,383,,
E12000001,North East,region,2020-04-29,50,,360,,
E12000001,North East,region,2020-04-28,104,,360,,
E12000001,North East,region,2020-04-27,139,,287,,
E12000001,North East,region,2020-04-26,159,,159,,
E12000001,North East,region,2020-04-25,226,,215,,
E12000001,North East,region,2020-04-24,228,,331,419,
E12000001,North East,region,2020-04-23,223,,328,,
E12000001,North East,region,2020-04-22,320,,358,,
E12000001,North East,region,2020-04-21,164,,288,,
E12000001,North East,region,2020-04-20,216,,314,,
E12000001,North East,region,2020-04-19,280,,276,,
E12000001,North East,region,2020-04-18,158,,374,,
E12000001,North East,region,2020-04-17,263,,288,475,
E12000001,North East,region,2020-04-16,,,295,,
E12000001,North East,region,2020-04-15,,,286,,
E12000001,North East,region,2020-04-14,,,257,,
E12000001,North East,region,2020-04-13,,,233,,
E12000001,North East,region,2020-04-12,,,202,,
E12000001,North East,region,2020-04-11,,,265,,
E12000001,North East,region,2020-04-10,,,245,288,
E12000001,North East,region,2020-04-09,,,316,,
E12000001,North East,region,2020-04-08,,,289,,
E12000001,North East,region,2020-04-07,,,350,,
E12000001,North East,region,2020-04-06,,,376,,
E12000001,North East,region,2020-04-05,,,221,,
E12000001,North East,region,2020-04-04,,,253,,
E12000001,North East,region,2020-04-03,,,259,134,
E12000001,North East,region,2020-04-02,,,219,,
E12000001,North East,region,2020-04-01,,,307,,
E12000001,North East,region,2020-03-31,,,206,,
E12000001,North East,region,2020-03-30,,,175,,
E12000001,North East,region,2020-03-29,,,107,,
