,areaCode,areaName,areaType,date,hospitalCases
118,E40000009,North East and Yorkshire,nhsRegion,2022-04-14,2379
119,E40000009,North East and Yorkshire,nhsRegion,2022-04-13,2431
120,E40000009,North East and Yorkshire,nhsRegion,2022-04-12,2621
121,E40000009,North East and Yorkshire,nhsRegion,2022-04-11,2643
122,E40000009,North East and Yorkshire,nhsRegion,2022-04-10,2556
123,E40000009,North East and Yorkshire,nhsRegion,2022-04-09,2580
124,E40000009,North East and Yorkshire,nhsRegion,2022-04-08,2682
125,E40000009,North East and Yorkshire,nhsRegion,2022-04-07,2731
126,E40000009,North East and Yorkshire,nhsRegion,2022-04-06,2797
127,E40000009,North East and Yorkshire,nhsRegion,2022-04-05,2777
128,E40000009,North East and Yorkshire,nhsRegion,2022-04-04,2783
129,E40000009,North East and Yorkshire,nhsRegion,2022-04-03,2679
130,E40000009,North East and Yorkshire,nhsRegion,2022-04-02,2656
131,E40000009,North East and Yorkshire,nhsRegion,2022-04-01,2634
132,E40000009,North East and Yorkshire,nhsRegion,2022-03-31,2612
133,E40000009,North East and Yorkshire,nhsRegion,2022-03-30,2561
134,E40000009,North East and Yorkshire,nhsRegion,2022-03-29,2482
135,E40000009,North East and Yorkshire,nhsRegion,2022-03-28,2452
136,E40000009,North East and Yorkshire,nhsRegion,2022-03-27,2364
137,E40000009,North East and Yorkshire,nhsRegion,2022-03-26,2275
138,E40000009,North East and Yorkshire,nhsRegion,2022-03-25,2152
139,E40000009,North East and Yorkshire,nhsRegion,2022-03-24,2139
140,E40000009,North East and Yorkshire,nhsRegion,2022-03-23,2073
141,E40000009,North East and Yorkshire,nhsRegion,2022-03-22,2028
142,E40000009,North East and Yorkshire,nhsRegion,2022-03-21,1964
143,E40000009,North East and Yorkshire,nhsRegion,2022-03-20,1869
144,E40000009,North East and Yorkshire,nhsRegion,2022-03-19,1783
145,E40000009,North East and Yorkshire,nhsRegion,2022-03-18,1735
146,E40000009,North East and Yorkshire,nhsRegion,2022-03-17,1703
147,E40000009,North East and Yorkshire,nhsRegion,2022-03-16,1664
148,E40000009,North East and Yorkshire,nhsRegion,2022-03-15,1614
149,E40000009,North East and Yorkshire,nhsRegion,2022-03-14,1580
150,E40000009,North East and Yorkshire,nhsRegion,2022-03-13,1482
151,E40000009,North East and Yorkshire,nhsRegion,2022-03-12,1443
152,E40000009,North East and Yorkshire,nhsRegion,2022-03-11,1390
153,E40000009,North East and Yorkshire,nhsRegion,2022-03-10,1373
154,E40000009,North East and Yorkshire,nhsRegion,2022-03-09,1394
155,E40000009,North East and Yorkshire,nhsRegion,2022-03-08,1424
156,E40000009,North East and Yorkshire,nhsRegion,2022-03-07,1370
157,E40000009,North East and Yorkshire,nhsRegion,2022-03-06,1345
158,E40000009,North East and Yorkshire,nhsRegion,2022-03-05,1342
159,E40000009,North East and Yorkshire,nhsRegion,2022-03-04,1297
160,E40000009,North East and Yorkshire,nhsRegion,2022-03-03,1129
161,E40000009,North East and Yorkshire,nhsRegion,2022-03-02,1294
162,E40000009,North East and Yorkshire,nhsRegion,2022-03-01,1297
163,E40000009,North East and Yorkshire,nhsRegion,2022-02-28,1314
164,E40000009,North East and Yorkshire,nhsRegion,2022-02-27,1308
165,E40000009,North East and Yorkshire,nhsRegion,2022-02-26,1281
166,E40000009,North East and Yorkshire,nhsRegion,2022-02-25,1286
167,E40000009,North East and Yorkshire,nhsRegion,2022-02-24,1344
168,E40000009,North East and Yorkshire,nhsRegion,2022-02-23,1361
169,E40000009,North East and Yorkshire,nhsRegion,2022-02-22,1398
170,E40000009,North East and Yorkshire,nhsRegion,2022-02-21,1416
171,E40000009,North East and Yorkshire,nhsRegion,2022-02-20,1413
172,E40000009,North East and Yorkshire,nhsRegion,2022-02-19,1505
173,E40000009,North East and Yorkshire,nhsRegion,2022-02-18,1450
174,E40000009,North East and Yorkshire,nhsRegion,2022-02-17,1488
175,E40000009,North East and Yorkshire,nhsRegion,2022-02-16,1509
176,E40000009,North East and Yorkshire,nhsRegion,2022-02-15,1512
177,E40000009,North East and Yorkshire,nhsRegion,2022-02-14,1585
178,E40000009,North East and Yorkshire,nhsRegion,2022-02-13,1576
179,E40000009,North East and Yorkshire,nhsRegion,2022-02-12,1597
180,E40000009,North East and Yorkshire,nhsRegion,2022-02-11,1671
181,E40000009,North East and Yorkshire,nhsRegion,2022-02-10,1729
182,E40000009,North East and Yorkshire,nhsRegion,2022-02-09,1757
183,E40000009,North East and Yorkshire,nhsRegion,2022-02-08,1811
184,E40000009,North East and Yorkshire,nhsRegion,2022-02-07,1961
185,E40000009,North East and Yorkshire,nhsRegion,2022-02-06,1915
186,E40000009,North East and Yorkshire,nhsRegion,2022-02-05,1979
187,E40000009,North East and Yorkshire,nhsRegion,2022-02-04,2058
188,E40000009,North East and Yorkshire,nhsRegion,2022-02-03,2139
189,E40000009,North East and Yorkshire,nhsRegion,2022-02-02,2122
190,E40000009,North East and Yorkshire,nhsRegion,2022-02-01,2238
191,E40000009,North East and Yorkshire,nhsRegion,2022-01-31,2370
192,E40000009,North East and Yorkshire,nhsRegion,2022-01-30,2348
193,E40000009,North East and Yorkshire,nhsRegion,2022-01-29,2341
194,E40000009,North East and Yorkshire,nhsRegion,2022-01-28,2385
195,E40000009,North East and Yorkshire,nhsRegion,2022-01-27,2430
196,E40000009,North East and Yorkshire,nhsRegion,2022-01-26,2514
197,E40000009,North East and Yorkshire,nhsRegion,2022-01-25,2571
198,E40000009,North East and Yorkshire,nhsRegion,2022-01-24,2640
199,E40000009,North East and Yorkshire,nhsRegion,2022-01-23,2565
200,E40000009,North East and Yorkshire,nhsRegion,2022-01-22,2608
201,E40000009,North East and Yorkshire,nhsRegion,2022-01-21,2709
202,E40000009,North East and Yorkshire,nhsRegion,2022-01-20,2796
203,E40000009,North East and Yorkshire,nhsRegion,2022-01-19,2799
204,E40000009,North East and Yorkshire,nhsRegion,2022-01-18,2938
205,E40000009,North East and Yorkshire,nhsRegion,2022-01-17,2957
206,E40000009,North East and Yorkshire,nhsRegion,2022-01-16,2937
207,E40000009,North East and Yorkshire,nhsRegion,2022-01-15,2859
208,E40000009,North East and Yorkshire,nhsRegion,2022-01-14,2857
209,E40000009,North East and Yorkshire,nhsRegion,2022-01-13,2835
210,E40000009,North East and Yorkshire,nhsRegion,2022-01-12,2826
211,E40000009,North East and Yorkshire,nhsRegion,2022-01-11,2792
212,E40000009,North East and Yorkshire,nhsRegion,2022-01-10,2758
213,E40000009,North East and Yorkshire,nhsRegion,2022-01-09,2612
214,E40000009,North East and Yorkshire,nhsRegion,2022-01-08,2485
215,E40000009,North East and Yorkshire,nhsRegion,2022-01-07,2419
216,E40000009,North East and Yorkshire,nhsRegion,2022-01-06,2417
217,E40000009,North East and Yorkshire,nhsRegion,2022-01-05,2267
218,E40000009,North East and Yorkshire,nhsRegion,2022-01-04,2146
219,E40000009,North East and Yorkshire,nhsRegion,2022-01-03,1975
220,E40000009,North East and Yorkshire,nhsRegion,2022-01-02,1854
221,E40000009,North East and Yorkshire,nhsRegion,2022-01-01,1693
222,E40000009,North East and Yorkshire,nhsRegion,2021-12-31,1644
223,E40000009,North East and Yorkshire,nhsRegion,2021-12-30,1460
224,E40000009,North East and Yorkshire,nhsRegion,2021-12-29,1226
225,E40000009,North East and Yorkshire,nhsRegion,2021-12-28,1077
226,E40000009,North East and Yorkshire,nhsRegion,2021-12-27,889
227,E40000009,North East and Yorkshire,nhsRegion,2021-12-26,847
228,E40000009,North East and Yorkshire,nhsRegion,2021-12-25,796
229,E40000009,North East and Yorkshire,nhsRegion,2021-12-24,853
230,E40000009,North East and Yorkshire,nhsRegion,2021-12-23,814
231,E40000009,North East and Yorkshire,nhsRegion,2021-12-22,854
232,E40000009,North East and Yorkshire,nhsRegion,2021-12-21,844
233,E40000009,North East and Yorkshire,nhsRegion,2021-12-20,847
234,E40000009,North East and Yorkshire,nhsRegion,2021-12-19,825
235,E40000009,North East and Yorkshire,nhsRegion,2021-12-18,833
236,E40000009,North East and Yorkshire,nhsRegion,2021-12-17,828
237,E40000009,North East and Yorkshire,nhsRegion,2021-12-16,875
238,E40000009,North East and Yorkshire,nhsRegion,2021-12-15,865
239,E40000009,North East and Yorkshire,nhsRegion,2021-12-14,880
240,E40000009,North East and Yorkshire,nhsRegion,2021-12-13,906
241,E40000009,North East and Yorkshire,nhsRegion,2021-12-12,880
242,E40000009,North East and Yorkshire,nhsRegion,2021-12-11,884
243,E40000009,North East and Yorkshire,nhsRegion,2021-12-10,890
244,E40000009,North East and Yorkshire,nhsRegion,2021-12-09,923
245,E40000009,North East and Yorkshire,nhsRegion,2021-12-08,927
246,E40000009,North East and Yorkshire,nhsRegion,2021-12-07,937
247,E40000009,North East and Yorkshire,nhsRegion,2021-12-06,954
248,E40000009,North East and Yorkshire,nhsRegion,2021-12-05,933
249,E40000009,North East and Yorkshire,nhsRegion,2021-12-04,933
250,E40000009,North East and Yorkshire,nhsRegion,2021-12-03,947
251,E40000009,North East and Yorkshire,nhsRegion,2021-12-02,1001
252,E40000009,North East and Yorkshire,nhsRegion,2021-12-01,969
253,E40000009,North East and Yorkshire,nhsRegion,2021-11-30,1091
254,E40000009,North East and Yorkshire,nhsRegion,2021-11-29,1059
255,E40000009,North East and Yorkshire,nhsRegion,2021-11-28,1062
256,E40000009,North East and Yorkshire,nhsRegion,2021-11-27,1048
257,E40000009,North East and Yorkshire,nhsRegion,2021-11-26,1067
258,E40000009,North East and Yorkshire,nhsRegion,2021-11-25,1108
259,E40000009,North East and Yorkshire,nhsRegion,2021-11-24,1103
260,E40000009,North East and Yorkshire,nhsRegion,2021-11-23,1162
261,E40000009,North East and Yorkshire,nhsRegion,2021-11-22,1206
262,E40000009,North East and Yorkshire,nhsRegion,2021-11-21,1186
263,E40000009,North East and Yorkshire,nhsRegion,2021-11-20,1163
264,E40000009,North East and Yorkshire,nhsRegion,2021-11-19,1199
265,E40000009,North East and Yorkshire,nhsRegion,2021-11-18,1202
266,E40000009,North East and Yorkshire,nhsRegion,2021-11-17,1233
267,E40000009,North East and Yorkshire,nhsRegion,2021-11-16,1291
268,E40000009,North East and Yorkshire,nhsRegion,2021-11-15,1338
269,E40000009,North East and Yorkshire,nhsRegion,2021-11-14,1300
270,E40000009,North East and Yorkshire,nhsRegion,2021-11-13,1284
271,E40000009,North East and Yorkshire,nhsRegion,2021-11-12,1295
272,E40000009,North East and Yorkshire,nhsRegion,2021-11-11,1341
273,E40000009,North East and Yorkshire,nhsRegion,2021-11-10,1342
274,E40000009,North East and Yorkshire,nhsRegion,2021-11-09,1373
275,E40000009,North East and Yorkshire,nhsRegion,2021-11-08,1336
276,E40000009,North East and Yorkshire,nhsRegion,2021-11-07,1321
277,E40000009,North East and Yorkshire,nhsRegion,2021-11-06,1320
278,E40000009,North East and Yorkshire,nhsRegion,2021-11-05,1412
279,E40000009,North East and Yorkshire,nhsRegion,2021-11-04,1437
280,E40000009,North East and Yorkshire,nhsRegion,2021-11-03,1491
281,E40000009,North East and Yorkshire,nhsRegion,2021-11-02,1558
282,E40000009,North East and Yorkshire,nhsRegion,2021-11-01,1549
283,E40000009,North East and Yorkshire,nhsRegion,2021-10-31,1543
284,E40000009,North East and Yorkshire,nhsRegion,2021-10-30,1503
285,E40000009,North East and Yorkshire,nhsRegion,2021-10-29,1484
286,E40000009,North East and Yorkshire,nhsRegion,2021-10-28,1439
287,E40000009,North East and Yorkshire,nhsRegion,2021-10-27,1399
288,E40000009,North East and Yorkshire,nhsRegion,2021-10-26,1381
289,E40000009,North East and Yorkshire,nhsRegion,2021-10-25,1340
290,E40000009,North East and Yorkshire,nhsRegion,2021-10-24,1293
291,E40000009,North East and Yorkshire,nhsRegion,2021-10-23,1313
292,E40000009,North East and Yorkshire,nhsRegion,2021-10-22,1318
293,E40000009,North East and Yorkshire,nhsRegion,2021-10-21,1302
294,E40000009,North East and Yorkshire,nhsRegion,2021-10-20,1312
295,E40000009,North East and Yorkshire,nhsRegion,2021-10-19,1275
296,E40000009,North East and Yorkshire,nhsRegion,2021-10-18,1259
297,E40000009,North East and Yorkshire,nhsRegion,2021-10-17,1188
298,E40000009,North East and Yorkshire,nhsRegion,2021-10-16,1156
299,E40000009,North East and Yorkshire,nhsRegion,2021-10-15,1156
300,E40000009,North East and Yorkshire,nhsRegion,2021-10-14,1153
301,E40000009,North East and Yorkshire,nhsRegion,2021-10-13,1141
302,E40000009,North East and Yorkshire,nhsRegion,2021-10-12,1166
303,E40000009,North East and Yorkshire,nhsRegion,2021-10-11,1169
304,E40000009,North East and Yorkshire,nhsRegion,2021-10-10,1148
305,E40000009,North East and Yorkshire,nhsRegion,2021-10-09,1101
306,E40000009,North East and Yorkshire,nhsRegion,2021-10-08,1115
307,E40000009,North East and Yorkshire,nhsRegion,2021-10-07,1140
308,E40000009,North East and Yorkshire,nhsRegion,2021-10-06,1112
309,E40000009,North East and Yorkshire,nhsRegion,2021-10-05,1093
310,E40000009,North East and Yorkshire,nhsRegion,2021-10-04,1059
311,E40000009,North East and Yorkshire,nhsRegion,2021-10-03,1055
312,E40000009,North East and Yorkshire,nhsRegion,2021-10-02,1013
313,E40000009,North East and Yorkshire,nhsRegion,2021-10-01,1023
314,E40000009,North East and Yorkshire,nhsRegion,2021-09-30,1055
315,E40000009,North East and Yorkshire,nhsRegion,2021-09-29,1055
316,E40000009,North East and Yorkshire,nhsRegion,2021-09-28,1087
317,E40000009,North East and Yorkshire,nhsRegion,2021-09-27,1129
318,E40000009,North East and Yorkshire,nhsRegion,2021-09-26,1063
319,E40000009,North East and Yorkshire,nhsRegion,2021-09-25,1161
320,E40000009,North East and Yorkshire,nhsRegion,2021-09-24,1003
321,E40000009,North East and Yorkshire,nhsRegion,2021-09-23,1075
322,E40000009,North East and Yorkshire,nhsRegion,2021-09-22,1120
323,E40000009,North East and Yorkshire,nhsRegion,2021-09-21,1129
324,E40000009,North East and Yorkshire,nhsRegion,2021-09-20,1156
325,E40000009,North East and Yorkshire,nhsRegion,2021-09-19,1147
326,E40000009,North East and Yorkshire,nhsRegion,2021-09-18,1130
327,E40000009,North East and Yorkshire,nhsRegion,2021-09-17,1146
328,E40000009,North East and Yorkshire,nhsRegion,2021-09-16,1163
329,E40000009,North East and Yorkshire,nhsRegion,2021-09-15,1279
330,E40000009,North East and Yorkshire,nhsRegion,2021-09-14,1201
331,E40000009,North East and Yorkshire,nhsRegion,2021-09-13,1221
332,E40000009,North East and Yorkshire,nhsRegion,2021-09-12,1206
333,E40000009,North East and Yorkshire,nhsRegion,2021-09-11,1186
334,E40000009,North East and Yorkshire,nhsRegion,2021-09-10,1200
335,E40000009,North East and Yorkshire,nhsRegion,2021-09-09,1210
336,E40000009,North East and Yorkshire,nhsRegion,2021-09-08,1189
337,E40000009,North East and Yorkshire,nhsRegion,2021-09-07,1195
338,E40000009,North East and Yorkshire,nhsRegion,2021-09-06,1213
339,E40000009,North East and Yorkshire,nhsRegion,2021-09-05,1163
340,E40000009,North East and Yorkshire,nhsRegion,2021-09-04,1127
341,E40000009,North East and Yorkshire,nhsRegion,2021-09-03,1139
342,E40000009,North East and Yorkshire,nhsRegion,2021-09-02,1136
343,E40000009,North East and Yorkshire,nhsRegion,2021-09-01,1154
344,E40000009,North East and Yorkshire,nhsRegion,2021-08-31,1158
345,E40000009,North East and Yorkshire,nhsRegion,2021-08-30,1104
346,E40000009,North East and Yorkshire,nhsRegion,2021-08-29,1078
347,E40000009,North East and Yorkshire,nhsRegion,2021-08-28,1076
348,E40000009,North East and Yorkshire,nhsRegion,2021-08-27,1090
349,E40000009,North East and Yorkshire,nhsRegion,2021-08-26,1108
350,E40000009,North East and Yorkshire,nhsRegion,2021-08-25,1111
351,E40000009,North East and Yorkshire,nhsRegion,2021-08-24,1131
352,E40000009,North East and Yorkshire,nhsRegion,2021-08-23,1135
353,E40000009,North East and Yorkshire,nhsRegion,2021-08-22,1100
354,E40000009,North East and Yorkshire,nhsRegion,2021-08-21,1064
355,E40000009,North East and Yorkshire,nhsRegion,2021-08-20,1047
356,E40000009,North East and Yorkshire,nhsRegion,2021-08-19,1067
357,E40000009,North East and Yorkshire,nhsRegion,2021-08-18,1082
358,E40000009,North East and Yorkshire,nhsRegion,2021-08-17,1090
359,E40000009,North East and Yorkshire,nhsRegion,2021-08-16,1088
360,E40000009,North East and Yorkshire,nhsRegion,2021-08-15,971
361,E40000009,North East and Yorkshire,nhsRegion,2021-08-14,954
362,E40000009,North East and Yorkshire,nhsRegion,2021-08-13,1027
363,E40000009,North East and Yorkshire,nhsRegion,2021-08-12,1040
364,E40000009,North East and Yorkshire,nhsRegion,2021-08-11,1048
365,E40000009,North East and Yorkshire,nhsRegion,2021-08-10,1027
366,E40000009,North East and Yorkshire,nhsRegion,2021-08-09,1063
367,E40000009,North East and Yorkshire,nhsRegion,2021-08-08,1029
368,E40000009,North East and Yorkshire,nhsRegion,2021-08-07,1011
369,E40000009,North East and Yorkshire,nhsRegion,2021-08-06,1020
370,E40000009,North East and Yorkshire,nhsRegion,2021-08-05,1065
371,E40000009,North East and Yorkshire,nhsRegion,2021-08-04,1055
372,E40000009,North East and Yorkshire,nhsRegion,2021-08-03,1097
373,E40000009,North East and Yorkshire,nhsRegion,2021-08-02,1146
374,E40000009,North East and Yorkshire,nhsRegion,2021-08-01,1117
375,E40000009,North East and Yorkshire,nhsRegion,2021-07-31,1112
376,E40000009,North East and Yorkshire,nhsRegion,2021-07-30,1111
377,E40000009,North East and Yorkshire,nhsRegion,2021-07-29,1134
378,E40000009,North East and Yorkshire,nhsRegion,2021-07-28,1137
379,E40000009,North East and Yorkshire,nhsRegion,2021-07-27,1168
380,E40000009,North East and Yorkshire,nhsRegion,2021-07-26,1152
381,E40000009,North East and Yorkshire,nhsRegion,2021-07-25,1069
382,E40000009,North East and Yorkshire,nhsRegion,2021-07-24,1050
383,E40000009,North East and Yorkshire,nhsRegion,2021-07-23,1026
384,E40000009,North East and Yorkshire,nhsRegion,2021-07-22,943
385,E40000009,North East and Yorkshire,nhsRegion,2021-07-21,927
386,E40000009,North East and Yorkshire,nhsRegion,2021-07-20,884
387,E40000009,North East and Yorkshire,nhsRegion,2021-07-19,850
388,E40000009,North East and Yorkshire,nhsRegion,2021-07-18,815
389,E40000009,North East and Yorkshire,nhsRegion,2021-07-17,771
390,E40000009,North East and Yorkshire,nhsRegion,2021-07-16,732
391,E40000009,North East and Yorkshire,nhsRegion,2021-07-15,704
392,E40000009,North East and Yorkshire,nhsRegion,2021-07-14,657
393,E40000009,North East and Yorkshire,nhsRegion,2021-07-13,643
394,E40000009,North East and Yorkshire,nhsRegion,2021-07-12,592
395,E40000009,North East and Yorkshire,nhsRegion,2021-07-11,543
396,E40000009,North East and Yorkshire,nhsRegion,2021-07-10,511
397,E40000009,North East and Yorkshire,nhsRegion,2021-07-09,473
398,E40000009,North East and Yorkshire,nhsRegion,2021-07-08,442
399,E40000009,North East and Yorkshire,nhsRegion,2021-07-07,420
400,E40000009,North East and Yorkshire,nhsRegion,2021-07-06,376
401,E40000009,North East and Yorkshire,nhsRegion,2021-07-05,322
402,E40000009,North East and Yorkshire,nhsRegion,2021-07-04,286
403,E40000009,North East and Yorkshire,nhsRegion,2021-07-03,262
404,E40000009,North East and Yorkshire,nhsRegion,2021-07-02,252
405,E40000009,North East and Yorkshire,nhsRegion,2021-07-01,254
406,E40000009,North East and Yorkshire,nhsRegion,2021-06-30,222
407,E40000009,North East and Yorkshire,nhsRegion,2021-06-29,215
408,E40000009,North East and Yorkshire,nhsRegion,2021-06-28,217
409,E40000009,North East and Yorkshire,nhsRegion,2021-06-27,196
410,E40000009,North East and Yorkshire,nhsRegion,2021-06-26,185
411,E40000009,North East and Yorkshire,nhsRegion,2021-06-25,183
412,E40000009,North East and Yorkshire,nhsRegion,2021-06-24,182
413,E40000009,North East and Yorkshire,nhsRegion,2021-06-23,177
414,E40000009,North East and Yorkshire,nhsRegion,2021-06-22,187
415,E40000009,North East and Yorkshire,nhsRegion,2021-06-21,175
416,E40000009,North East and Yorkshire,nhsRegion,2021-06-20,185
417,E40000009,North East and Yorkshire,nhsRegion,2021-06-19,163
418,E40000009,North East and Yorkshire,nhsRegion,2021-06-18,149
419,E40000009,North East and Yorkshire,nhsRegion,2021-06-17,129
420,E40000009,North East and Yorkshire,nhsRegion,2021-06-16,124
421,E40000009,North East and Yorkshire,nhsRegion,2021-06-15,126
422,E40000009,North East and Yorkshire,nhsRegion,2021-06-14,111
423,E40000009,North East and Yorkshire,nhsRegion,2021-06-13,98
424,E40000009,North East and Yorkshire,nhsRegion,2021-06-12,106
425,E40000009,North East and Yorkshire,nhsRegion,2021-06-11,101
426,E40000009,North East and Yorkshire,nhsRegion,2021-06-10,99
427,E40000009,North East and Yorkshire,nhsRegion,2021-06-09,99
428,E40000009,North East and Yorkshire,nhsRegion,2021-06-08,101
429,E40000009,North East and Yorkshire,nhsRegion,2021-06-07,98
430,E40000009,North East and Yorkshire,nhsRegion,2021-06-06,84
431,E40000009,North East and Yorkshire,nhsRegion,2021-06-05,80
432,E40000009,North East and Yorkshire,nhsRegion,2021-06-04,90
433,E40000009,North East and Yorkshire,nhsRegion,2021-06-03,96
434,E40000009,North East and Yorkshire,nhsRegion,2021-06-02,101
435,E40000009,North East and Yorkshire,nhsRegion,2021-06-01,92
436,E40000009,North East and Yorkshire,nhsRegion,2021-05-31,98
437,E40000009,North East and Yorkshire,nhsRegion,2021-05-30,101
438,E40000009,North East and Yorkshire,nhsRegion,2021-05-29,97
439,E40000009,North East and Yorkshire,nhsRegion,2021-05-28,96
440,E40000009,North East and Yorkshire,nhsRegion,2021-05-27,92
441,E40000009,North East and Yorkshire,nhsRegion,2021-05-26,94
442,E40000009,North East and Yorkshire,nhsRegion,2021-05-25,98
443,E40000009,North East and Yorkshire,nhsRegion,2021-05-24,108
444,E40000009,North East and Yorkshire,nhsRegion,2021-05-23,105
445,E40000009,North East and Yorkshire,nhsRegion,2021-05-22,94
446,E40000009,North East and Yorkshire,nhsRegion,2021-05-21,107
447,E40000009,North East and Yorkshire,nhsRegion,2021-05-20,104
448,E40000009,North East and Yorkshire,nhsRegion,2021-05-19,112
449,E40000009,North East and Yorkshire,nhsRegion,2021-05-18,108
450,E40000009,North East and Yorkshire,nhsRegion,2021-05-17,110
451,E40000009,North East and Yorkshire,nhsRegion,2021-05-16,116
452,E40000009,North East and Yorkshire,nhsRegion,2021-05-15,126
453,E40000009,North East and Yorkshire,nhsRegion,2021-05-14,129
454,E40000009,North East and Yorkshire,nhsRegion,2021-05-13,132
455,E40000009,North East and Yorkshire,nhsRegion,2021-05-12,149
456,E40000009,North East and Yorkshire,nhsRegion,2021-05-11,140
457,E40000009,North East and Yorkshire,nhsRegion,2021-05-10,146
458,E40000009,North East and Yorkshire,nhsRegion,2021-05-09,151
459,E40000009,North East and Yorkshire,nhsRegion,2021-05-08,155
460,E40000009,North East and Yorkshire,nhsRegion,2021-05-07,160
461,E40000009,North East and Yorkshire,nhsRegion,2021-05-06,156
462,E40000009,North East and Yorkshire,nhsRegion,2021-05-05,160
463,E40000009,North East and Yorkshire,nhsRegion,2021-05-04,171
464,E40000009,North East and Yorkshire,nhsRegion,2021-05-03,167
465,E40000009,North East and Yorkshire,nhsRegion,2021-05-02,168
466,E40000009,North East and Yorkshire,nhsRegion,2021-05-01,167
467,E40000009,North East and Yorkshire,nhsRegion,2021-04-30,170
468,E40000009,North East and Yorkshire,nhsRegion,2021-04-29,180
469,E40000009,North East and Yorkshire,nhsRegion,2021-04-28,194
470,E40000009,North East and Yorkshire,nhsRegion,2021-04-27,194
471,E40000009,North East and Yorkshire,nhsRegion,2021-04-26,219
472,E40000009,North East and Yorkshire,nhsRegion,2021-04-25,213
473,E40000009,North East and Yorkshire,nhsRegion,2021-04-24,208
474,E40000009,North East and Yorkshire,nhsRegion,2021-04-23,222
475,E40000009,North East and Yorkshire,nhsRegion,2021-04-22,243
476,E40000009,North East and Yorkshire,nhsRegion,2021-04-21,253
477,E40000009,North East and Yorkshire,nhsRegion,2021-04-20,270
478,E40000009,North East and Yorkshire,nhsRegion,2021-04-19,295
479,E40000009,North East and Yorkshire,nhsRegion,2021-04-18,273
480,E40000009,North East and Yorkshire,nhsRegion,2021-04-17,282
481,E40000009,North East and Yorkshire,nhsRegion,2021-04-16,314
482,E40000009,North East and Yorkshire,nhsRegion,2021-04-15,338
483,E40000009,North East and Yorkshire,nhsRegion,2021-04-14,348
484,E40000009,North East and Yorkshire,nhsRegion,2021-04-13,366
485,E40000009,North East and Yorkshire,nhsRegion,2021-04-12,399
486,E40000009,North East and Yorkshire,nhsRegion,2021-04-11,391
487,E40000009,North East and Yorkshire,nhsRegion,2021-04-10,435
488,E40000009,North East and Yorkshire,nhsRegion,2021-04-09,429
489,E40000009,North East and Yorkshire,nhsRegion,2021-04-08,437
490,E40000009,North East and Yorkshire,nhsRegion,2021-04-07,454
491,E40000009,North East and Yorkshire,nhsRegion,2021-04-06,476
492,E40000009,North East and Yorkshire,nhsRegion,2021-04-05,478
493,E40000009,North East and Yorkshire,nhsRegion,2021-04-04,473
494,E40000009,North East and Yorkshire,nhsRegion,2021-04-03,477
495,E40000009,North East and Yorkshire,nhsRegion,2021-04-02,502
496,E40000009,North East and Yorkshire,nhsRegion,2021-04-01,498
497,E40000009,North East and Yorkshire,nhsRegion,2021-03-31,514
498,E40000009,North East and Yorkshire,nhsRegion,2021-03-30,564
499,E40000009,North East and Yorkshire,nhsRegion,2021-03-29,608
500,E40000009,North East and Yorkshire,nhsRegion,2021-03-28,601
501,E40000009,North East and Yorkshire,nhsRegion,2021-03-27,780
502,E40000009,North East and Yorkshire,nhsRegion,2021-03-26,625
503,E40000009,North East and Yorkshire,nhsRegion,2021-03-25,616
504,E40000009,North East and Yorkshire,nhsRegion,2021-03-24,637
505,E40000009,North East and Yorkshire,nhsRegion,2021-03-23,675
506,E40000009,North East and Yorkshire,nhsRegion,2021-03-22,737
507,E40000009,North East and Yorkshire,nhsRegion,2021-03-21,730
508,E40000009,North East and Yorkshire,nhsRegion,2021-03-20,754
509,E40000009,North East and Yorkshire,nhsRegion,2021-03-19,776
510,E40000009,North East and Yorkshire,nhsRegion,2021-03-18,838
511,E40000009,North East and Yorkshire,nhsRegion,2021-03-17,862
512,E40000009,North East and Yorkshire,nhsRegion,2021-03-16,910
513,E40000009,North East and Yorkshire,nhsRegion,2021-03-15,985
514,E40000009,North East and Yorkshire,nhsRegion,2021-03-14,993
515,E40000009,North East and Yorkshire,nhsRegion,2021-03-13,1003
516,E40000009,North East and Yorkshire,nhsRegion,2021-03-12,1049
517,E40000009,North East and Yorkshire,nhsRegion,2021-03-11,1077
518,E40000009,North East and Yorkshire,nhsRegion,2021-03-10,1082
519,E40000009,North East and Yorkshire,nhsRegion,2021-03-09,1221
520,E40000009,North East and Yorkshire,nhsRegion,2021-03-08,1265
521,E40000009,North East and Yorkshire,nhsRegion,2021-03-07,1248
522,E40000009,North East and Yorkshire,nhsRegion,2021-03-06,1288
523,E40000009,North East and Yorkshire,nhsRegion,2021-03-05,1380
524,E40000009,North East and Yorkshire,nhsRegion,2021-03-04,1444
525,E40000009,North East and Yorkshire,nhsRegion,2021-03-03,1552
526,E40000009,North East and Yorkshire,nhsRegion,2021-03-02,1629
527,E40000009,North East and Yorkshire,nhsRegion,2021-03-01,1742
528,E40000009,North East and Yorkshire,nhsRegion,2021-02-28,1747
529,E40000009,North East and Yorkshire,nhsRegion,2021-02-27,1736
530,E40000009,North East and Yorkshire,nhsRegion,2021-02-26,1800
531,E40000009,North East and Yorkshire,nhsRegion,2021-02-25,1894
532,E40000009,North East and Yorkshire,nhsRegion,2021-02-24,1947
